"GeneIDs","count"
"cytochrome_P450,_family_718,DERLIN-2.2,NB-ARC_domain-containing_disease_resistance_protein,ACT_domain_repeat_4,3-ketoacyl-acyl_carrier_protein_synthase_I,cysteine-rich_RECEPTOR-like_kinase,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_6,[LOW_BITSCORE]_UBX_domain-containing_protein,cysteine-rich_RECEPTOR-like_kinase,cysteine-rich_RECEPTOR-like_kinase",1
"cytochrome_P450,_family_718,DERLIN-2.2,NB-ARC_domain-containing_disease_resistance_protein,ACT_domain_repeat_4,3-ketoacyl-acyl_carrier_protein_synthase_I,cysteine-rich_RECEPTOR-like_kinase,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_6,[LOW_BITSCORE]_UBX_domain-containing_protein,cysteine-rich_RECEPTOR-like_kinase,cysteine-rich_RECEPTOR-like_kinase,Protein_kinase_superfamily_protein",1
"cytochrome_P450,_family_718,general_regulatory_factor_9,ketol-acid_reductoisomerase,RAB_GTPase_homolog_A1F,Ha412HOChr17g0816181,UDP-Glycosyltransferase_superfamily_protein,Ha412HOChr17g0816201,uncharacterized_protein_AT2G33847,uncharacterized_protein_AT4G32680,Tyrosine_transaminase_family_protein,[LOW_BITSCORE]_Ribosomal_protein_S14p/S29e_family_protein,Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein,Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein,squamosa_promoter_binding_protein-like_3,serine/threonine-protein_phosphatase_4_regulatory_subunit-like_protein,F-box_family_protein",1
"cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,hypothetical_protein_(DUF1639),hypothetical_protein_(DUF1639)",1
"cytochrome_P450,_family_72,_subfamily_A,_polypeptide_7,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,branched-chain_amino_acid_transaminase_2,[LOW_BITSCORE]_methionine_aminopeptidase_1A,RNA_polymerase_II_elongation_factor,branched-chain_amino_acid_transaminase_2",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,mediator_21,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,mediator_21,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein,Uncharacterized_protein_family_(UPF0041),Alkaline_phytoceramidase_(aPHC),sulfate_adenylyltransferase_subunit",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_6",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_6,Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Regulatory-associated_protein_of_TOR_1",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_7,[LOW_BITSCORE]_FKBP-type_peptidyl-prolyl_cis-trans_isomerase_family_protein,[LOW_BITSCORE]_Dihydrolipoamide_acetyltransferase,_long_form_protein",1
"cytochrome_P450,_family_77,_subfamily_B,_polypeptide_1,[LOW_BITSCORE]_essential_meiotic_endonuclease_1A,adenosine/AMP_deaminase_family_protein,pentatricopeptide_repeat_336,[LOW_BITSCORE]_exocyst_subunit_exo70_family_protein_H3,tobamovirus_multiplication_1,Ha412HOChr16g0779131",1
"cytochrome_P450,_family_78,_subfamily_A,_polypeptide_10,plasma_membrane_fusion_protein,uncharacterized_protein_AT2G25270,Major_facilitator_superfamily_protein,Ha412HOChr16g0749451",1
"cytochrome_P450,_family_81,_subfamily_D,_polypeptide_2,cytochrome_P450,_family_81,_subfamily_D,_polypeptide_8,[LOW_BITSCORE]_Phosphoribulokinase_/_Uridine_kinase_family",1
"cytochrome_P450,_family_81,_subfamily_D,_polypeptide_8,[LOW_BITSCORE]_Phosphoribulokinase_/_Uridine_kinase_family",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_2,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_2,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,Ha412HOChr09g0417461,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS_class),cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,[LOW_BITSCORE]_mitogen-activated_protein_kinase_kinase_kinase_6,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,[LOW_BITSCORE]_kinase_superfamily_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G44920,serine_carboxypeptidase-like_34",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_2,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_3,cytochrome_P450,_family_82,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_82,_subfamily_G,_polypeptide_1,[LOW_BITSCORE]_Preprotein_translocase_SecA_family_protein,alpha/beta-Hydrolases_superfamily_protein,ER_lumen_protein_retaining_receptor_family_protein",1
"cytochrome_P450,_family_86,_subfamily_A,_polypeptide_1",1
"cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_9,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,cytochrome_P450,_family_89,_subfamily_A,_polypeptide_3,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,[LOW_BITSCORE]_MuDR_family_transposase,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,Cytochrome_P450_superfamily_protein,glycine-rich_protein,Cytochrome_P450_superfamily_protein",1
"cytochrome_P450,_family_87,_subfamily_A,_polypeptide_9,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,cytochrome_P450,_family_89,_subfamily_A,_polypeptide_3,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,[LOW_BITSCORE]_MuDR_family_transposase,cytochrome_P450,_family_87,_subfamily_A,_polypeptide_6,Cytochrome_P450_superfamily_protein,glycine-rich_protein,Cytochrome_P450_superfamily_protein",1
"cytochrome_P450,_family_90,_subfamily_D,_polypeptide_1,DNA_double-strand_break_repair_protein",1
"cytochrome_P450,_family_91,_subfamily_A,_polypeptide_2,Leucine-rich_repeat_protein_kinase_family_protein",1
"cytochrome_P450,_family_91,_subfamily_A,_polypeptide_2,Leucine-rich_repeat_protein_kinase_family_protein,S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein",1
"cytochrome_P450,_family_93,_subfamily_D,_polypeptide_1,cytochrome_P450,_family_93,_subfamily_D,_polypeptide_1,Ha412HOChr10g0445501",1
"cytochrome_P450,_family_93,_subfamily_D,_polypeptide_1,cytochrome_P450,_family_93,_subfamily_D,_polypeptide_1,Ha412HOChr10g0445501,cytochrome_P450,_family_93,_subfamily_D,_polypeptide_1",1
"cytochrome_P450,_family_94,_subfamily_B,_polypeptide_1,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein",1
"cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2",1
"cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2,[LOW_BITSCORE]_RING/U-box_superfamily_protein,autophagy-like_protein",1
"cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2,glycerol-3-phosphatase_1,cytochrome_P450,_family_94,_subfamily_D,_polypeptide_1,cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2,[LOW_BITSCORE]_Sec23/Sec24_protein_transport_family_protein",1
"cytochrome_P450,_family_96,_subfamily_A,_polypeptide_1,SAUR-like_auxin-responsive_protein_family,Ha412HOChr03g0126691",1
"cytochrome_P450,_family_96,_subfamily_A,_polypeptide_1,[LOW_BITSCORE]_DHHC-type_zinc_finger_family_protein,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,AT_hook_motif_DNA-binding_family_protein,phosphate_transporter_1;9,Pentatricopeptide_repeat_(PPR)_superfamily_protein,GTP-binding_protein,Ha412HOChr12g0552671,Protein_phosphatase_2C_family_protein,ARM_repeat_superfamily_protein",1
"cytochrome_P450,_family_96,_subfamily_A,_polypeptide_1,[LOW_BITSCORE]_allene_oxide_synthase,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,[LOW_BITSCORE]_uncharacterized_protein_AT2G22340,[LOW_BITSCORE]_pleiotropic_drug_resistance_12",1
"cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_1",1
"cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_1,[LOW_BITSCORE]_allene_oxide_synthase,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10",1
"cytochrome_P450_family_protein,NB-ARC_domain-containing_disease_resistance_protein,NB-ARC_domain-containing_disease_resistance_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,Argonaute_family_protein,NB-ARC_domain-containing_disease_resistance_protein,NB-ARC_domain-containing_disease_resistance_protein,SPX_domain_protein_3,[LOW_BITSCORE]_BSD_domain-containing_protein,TBP-associated_factor_11,C2H2-type_zinc_finger_family_protein",1
"cytochrome_c_biogenesis_FN1_(mitochondrion),farnesyl_diphosphate_synthase_1",1
"cytochrome_c_biogenesis_FN2,_partial_(mitochondrion)",1
"cytochrome_c_biogenesis_protein_family,Quinone_reductase_family_protein,Mitochondrial_import_inner_membrane_translocase_subunit_Tim17/Tim22/Tim23_family_protein,Peptidase_C12,_ubiquitin_carboxyl-terminal_hydrolase_1",1
"cytochrome_c_oxidase_15,amino_acid_permease_7,amino_acid_permease_7,RNA-binding_KH_domain-containing_protein,high_mobility_group,ubiquitin-conjugating_enzyme_28",1
"cytochrome_c_oxidase_19-1,DNA-directed_RNA_polymerase_subunit_beta,Major_facilitator_superfamily_protein,Thioesterase_superfamily_protein,[LOW_BITSCORE]_D-arabinono-1,4-lactone_oxidase_family_protein,Ha412HOChr02g0049681,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,RHO_guanyl-nucleotide_exchange_factor_12,Dihydrodipicolinate_reductase,_bacterial/plant,Regulator_of_Vps4_activity_in_the_MVB_pathway_protein",1
"cytochrome_c_oxidase_assembly_protein_CtaG_/_Cox11_family,Homeodomain-like_superfamily_protein",1
"cytochrome_c_oxidase_subunit_2_(mitochondrion),protein_kinases;ubiquitin-protein_ligase,ARM_repeat_superfamily_protein",1
"cytochrome_p450_72c1,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,[LOW_BITSCORE]_late_embryogenesis_abundant_protein,_putative_/_LEA_protein",1
"cytochrome_p450_72c1,cytochrome_P450,_family_72,_subfamily_A,_polypeptide_15,[LOW_BITSCORE]_late_embryogenesis_abundant_protein,_putative_/_LEA_protein,[LOW_BITSCORE]_craniofacial_development_protein,TRICHOME_BIREFRINGENCE-LIKE_39",1
"cytokinin-responsive_gata_factor_1,[LOW_BITSCORE]_WAS/WASL-interacting_family_protein,Alkaline-phosphatase-like_family_protein,cytidine_deaminase_1,AGC_(cAMP-dependent,_cGMP-dependent_and_protein_kinase_C)_kinase_family_protein,fanconi_anemia_group_E_protein_FANCE_protein",1
"cytokinin_response_factor_2,Ha412HOChr02g0075971,Serine_protease_inhibitor_(SERPIN)_family_protein,Serine_protease_inhibitor_(SERPIN)_family_protein,OPC-8:0_CoA_ligase1,histone_deacetylase_of_the_RPD3/HDA1_superfamily_18,Serine_protease_inhibitor_(SERPIN)_family_protein,Serine_protease_inhibitor_(SERPIN)_family_protein",1
"cytokinin_response_factor_4,[LOW_BITSCORE]_Concanavalin_A-like_lectin_protein_kinase_family_protein,paramyosin",1
"cytomatrix_protein-like_protein,tubulin_beta-1_chain,kinesin-like_protein,adenine_deaminase",1
"dCTP_pyrophosphatase-like_protein",1
"decapping_1,Transducin_family_protein_/_WD-40_repeat_family_protein,5'-3'_exonuclease_family_protein,5'-3'_exonuclease_family_protein",1
"decapping_5,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,[LOW_BITSCORE]_RING/FYVE/PHD_zinc_finger_superfamily_protein",1
"decapping_5,TCP_family_transcription_factor",1
"defective_in_exine_formation_protein_(DEX1)",1
"defective_in_exine_formation_protein_(DEX1),mRNA_capping_enzyme_family_protein",1
"dehydroascorbate_reductase_1,Pentatricopeptide_repeat_(PPR)_superfamily_protein,DNA-binding_storekeeper_protein-related_transcriptional_regulator,Gibberellin-regulated_family_protein",1
"dehydroascorbate_reductase_2,NADH:ubiquinone/plastoquinone_oxidoreductase,_chain_3_protein,S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,Metallopeptidase_M24_family_protein,S-locus_lectin_protein_kinase_family_protein",1
"delay_of_germination_protein,delay_of_germination_protein,delay_of_germination_protein,delay_of_germination_protein,delay_of_germination_protein,delay_of_germination_protein",1
"delay_of_germination_protein,delay_of_germination_protein,delay_of_germination_protein,uncharacterized_protein_AT3G14900,Rab3_GTPase-activating_protein_non-catalytic_subunit,Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine_amidase_A_protein",1
"delta-latroinsectotoxin-Lt1a_protein",1
"delta_subunit_of_Mt_ATP_synthase,S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein",1
"delta_subunit_of_Mt_ATP_synthase,S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein,[LOW_BITSCORE]_RmlC-like_cupins_superfamily_protein,RING/U-box_superfamily_protein",1
"delta_tonoplast_integral_protein,NDH-dependent_cyclic_electron_flow_1,tRNAse_Z4,uncharacterized_protein_AT1G52155,Integrase-type_DNA-binding_superfamily_protein,early_nodulin-like_protein_7,Ankyrin_repeat_family_protein,Ankyrin_repeat_family_protein,Uncharacterized_protein_family_(UPF0497),mitotic_phosphoprotein_N'_end_(MPPN)_family_protein,GATA_transcription_factor_12,[LOW_BITSCORE]_telomerase_reverse_transcriptase,Avr9/Cf-9_rapidly_elicited_protein,Avr9/Cf-9_rapidly_elicited_protein,Avr9/Cf-9_rapidly_elicited_protein",1
"demeter-like_1,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,plasmodesmata-located_protein_2,fanconi_anemia_group_F_protein_(FANCF),plastid_developmental_protein_DAG,exocyst_complex_component_84B",1
"demeter-like_1,Vps51/Vps67_family_(components_of_vesicular_transport)_protein,[LOW_BITSCORE]_GDSL-like_Lipase/Acylhydrolase_family_protein,[LOW_BITSCORE]_GDA1/CD39_nucleoside_phosphatase_family_protein,Thioredoxin_superfamily_protein,cytochrome_P450,_family_76,_subfamily_G,_polypeptide_1,[LOW_BITSCORE]_aldehyde_oxidase_2,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_5",1
"dentin_sialophosphoprotein-like_protein,Ha412HOChr05g0234301,uncharacterized_protein_AT5G07950,chloroplastic_acetylcoenzyme_A_carboxylase_1",1
"dentin_sialophosphoprotein-like_protein,Thioesterase_superfamily_protein,light_harvesting_complex_photosystem_II_subunit_6",1
"dentin_sialophosphoprotein-like_protein,[LOW_BITSCORE]_flocculation_protein_(DUF1296)",1
"deoxyhypusine_synthase,[LOW_BITSCORE]_HXXXD-type_acyl-transferase_family_protein",1
"desiccation-like_protein,desiccation-like_protein",1
"dgd1_suppressor_1,chloroplastic_NIFS-like_cysteine_desulfurase,F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_GAMMA-TUBULIN_COMPLEX_PROTEIN_4",1
"diacylglycerol_acyltransferase_family,[LOW_BITSCORE]_Galactose_oxidase/kelch_repeat_superfamily_protein",1
"diacylglycerol_acyltransferase_family,calcium_uniporter_(DUF607)",1
"diacylglycerol_kinase_5,Galactose_oxidase/kelch_repeat_superfamily_protein",1
"dicarboxylate_transport_2.1,dicarboxylate_transport_2.1,Ha412HOChr15g0700211,plant/protein_(Protein_of_unknown_function,_DUF538)",1
"dicer-like_3,translocase_of_the_outer_mitochondrial_membrane_40,[LOW_BITSCORE]_Terpenoid_cyclases/Protein_prenyltransferases_superfamily_protein,Ha412HOChr05g0206961,BRCT_domain_DNA_repair_protein,3-ketoacyl-CoA_synthase_10,isoamylase_1",1
"dicer-like_protein_(DUF936),methyl-CPG-binding_domain_9,[LOW_BITSCORE]_GTP-binding_family_protein,[LOW_BITSCORE]_extra-large_GTP-binding_protein_2,xyloglucan:xyloglucosyl_transferase_33",1
"dihydrofolate_reductase,Ha412HOChr07g0299891,dihydrofolate_reductase,dihydrofolate_reductase",1
"diiron_containing_four-helix_bundle_family_ferritin_protein,_putative_(Protein_of_unknown_function_DUF455),TRICHOME_BIREFRINGENCE-LIKE_39,[LOW_BITSCORE]_prohibitin_1",1
"disease_resistance_family_protein_/_LRR_family_protein,1-amino-cyclopropane-1-carboxylate_synthase_8,GDSL-like_lipase/acylhydrolase_superfamily_protein,cyclin_p4;1,Cupredoxin_superfamily_protein,oleosin_1",1
"disease_resistance_family_protein_/_LRR_family_protein,DNA_glycosylase_superfamily_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,Low_PSII_Accumulation_3,heat_shock_cognate_protein_70-1,F-box/LRR_protein,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,SU(VAR)3-9_homolog_5,U6_snRNA_phosphodiesterase-like_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,Ubiquitin-like_superfamily_protein,[LOW_BITSCORE]_cytochrome_p450_71b6,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein,[LOW_BITSCORE]_callose_synthase_5,[LOW_BITSCORE]_cytochrome_p450_71b6",1
"disease_resistance_family_protein_/_LRR_family_protein,[LOW_BITSCORE]_NagB/RpiA/CoA_transferase-like_superfamily_protein,disease_resistance_family_protein_/_LRR_family_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,[LOW_BITSCORE]_RNA-binding_protein,ACT-like_protein_tyrosine_kinase_family_protein,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,orange_protein,[LOW_BITSCORE]_DCD_(Development_and_Cell_Death)_domain_protein,Ha412HOChr14g0689991,sigma_factor_A,uncharacterized_protein_AT5G61630,VEFS-Box_of_polycomb_protein",1
"disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,phytosulfokin_receptor_1,[LOW_BITSCORE]_transmembrane_protein_(DUF872)",1
"disease_resistance_family_protein_/_LRR_family_protein,disease_resistance_family_protein_/_LRR_family_protein,receptor_like_protein_21,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_RNI-like_superfamily_protein,F-box_family_protein,U-box_domain-containing_protein_kinase_family_protein,receptor_like_protein_12,[LOW_BITSCORE]_uncharacterized_protein_AT5G01895,Leucine-rich_repeat_receptor-like_protein_kinase_family_protein",1
"disease_resistance_protein_(TIR-NBS-LRR_class),P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,heat_shock_protein_60-3A,Disease_resistance_protein_(CC-NBS-LRR_class)_family,Ha412HOChr04g0146461,Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein",1
"disease_resistance_protein_(TIR-NBS-LRR_class),Vacuolar_sorting_protein_39,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,senescence-associated_family_protein_(DUF581),ATPase,_F1_complex,_delta/epsilon_subunit",1
"disease_resistance_protein_(TIR-NBS-LRR_class),XH/XS_domain-containing_protein,XH/XS_domain-containing_protein,[LOW_BITSCORE]_DUF2921_family_protein,_putative_(DUF2921),Polynucleotidyl_transferase,_ribonuclease_H-like_superfamily_protein,HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein,[LOW_BITSCORE]_Aldehyde_oxidase/xanthine_dehydrogenase,_molybdopterin_binding_protein,disease_resistance_protein_(TIR-NBS-LRR_class),phospholipase-like_protein_(PEARLI_4)_family_protein,phospholipase-like_protein_(PEARLI_4)_family_protein",1
"disease_resistance_protein_(TIR-NBS-LRR_class),[LOW_BITSCORE]_amino_acid_permease_4,Disease_resistance_protein_(TIR-NBS-LRR_class)_family,DNA-binding_bromodomain-containing_protein,ADP-ribosylation_factor_A1E,histidinol_phosphate_aminotransferase_1",1
"disease_resistance_protein_(TIR-NBS-LRR_class),disease_resistance_protein_(TIR-NBS-LRR_class),ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein,Cysteine_proteinases_superfamily_protein,[LOW_BITSCORE]_ribonuclease_II_family_protein",1
